,0
48267,"37.53795267613108, 126.9659325846241"
48268,"37.560910522132644, 127.06436697991012"
48269,"37.55855181691223, 126.92355494163492"
48270,"37.506490223678995, 127.10889473623273"
48271,"37.479977229505074, 127.11854930413367"
48272,"37.50913287074071, 126.8432716383108"
48273,"37.5816787025275, 126.8916101390097"
48274,"37.48365776937376, 126.9084548216494"
48275,"37.65748265919599, 127.02467177575151"
48276,"37.5678056221262, 127.02359596775516"
48277,"37.55140690940847, 127.0438911561248"
48278,"37.50987285311582, 126.88284191647557"
48279,"37.474521186629744, 127.11670921828009"
48280,"37.4906194822513, 126.90119766417658"
48281,"37.52068521397518, 127.0155171736106"
48282,"37.51762200313332, 126.88649112571093"
48283,"37.570868511737416, 127.00955413595948"
48284,"37.520691753433674, 126.92261631884784"
48285,"37.63910787044857, 127.06833302124384"
48286,"37.51987319009403, 126.84443423050008"
48287,"37.567999620034875, 126.91700470840365"
48288,"37.622377212252474, 127.0888419359416"
48289,"37.58306101779435, 127.02940165422044"
48290,"37.62729153737465, 127.04055085560992"
48291,"37.56998574206113, 126.98777507880195"
48292,"37.48843442960103, 126.82471464994835"
48293,"37.63454400023617, 127.0426224508666"
48294,"37.503421016203106, 127.045934904722"
48295,"37.51890745971576, 126.84283833064654"
48296,"37.54770623586182, 127.05078371854371"
48297,"37.496626964255675, 127.12506943704098"
48298,"37.62937576593771, 126.93029470187764"
48299,"37.56856842434648, 127.17479993068973"
48300,"37.52404352853524, 126.85074807976473"
48301,"37.57097022588738, 126.81684291119956"
48302,"37.58018167590005, 127.04470057069904"
48303,"37.51049295233775, 127.04369184082657"
48304,"37.554532943994026, 127.09434399109715"
48305,"37.56636378027927, 126.81920876303707"
48306,"37.55791097659671, 127.02443971564142"
48307,"37.49388195034369, 127.02567899480132"
48308,"37.58130340655907, 126.90445063116694"
48309,"37.4982425025388, 127.134008912174"
48310,"37.573693608267305, 127.04580558961895"
48311,"37.594295178005574, 127.06642217774022"
48312,"37.57012743303493, 126.98743172635753"
48313,"37.51423495685743, 127.04249541385013"
48314,"37.547728248049836, 126.92046299729029"
48315,"37.55869767636965, 127.15146224306787"
48316,"37.53684054702796, 126.96400707457249"
48317,"37.56166062804227, 126.82067755650199"
48318,"37.61791957346992, 127.06394716376683"
48319,"37.563311464815214, 127.17860103340304"
48320,"37.515900382032434, 126.86456825270056"
48321,"37.56482716832009, 126.97756357549817"
48322,"37.53888929092036, 127.0550864085312"
48323,"37.57331979218374, 126.81549419455516"
48324,"37.58124840616626, 127.07945929114086"
48325,"37.65107344590813, 127.03293271179855"
48326,"37.64563955650494, 127.01879314874508"
48327,"37.54978106463942, 127.0076273956326"
48328,"37.60537743702852, 127.07851779163825"
48329,"37.56393139440527, 126.90720068643152"
48330,"37.60570898092666, 126.96735498624429"
48331,"37.59358279769591, 127.07518124319512"
48332,"37.585076191844145, 126.94808288757542"
48333,"37.502264686090584, 127.02175779690863"
48334,"37.61962292413629, 127.01024829387626"
48335,"37.58844049063561, 127.01030200747249"
48336,"37.50939100923377, 127.13377912830934"
48337,"37.497545642795025, 126.82912476722927"
48338,"37.589676783311006, 127.03665772740334"
48339,"37.597352549569806, 127.06812229308696"
48340,"37.628944654997376, 126.93150729906463"
48341,"37.48170545981981, 126.91422990557116"
48342,"37.51961471447773, 126.88949314723803"
48343,"37.48852471903561, 127.08181166768335"
48344,"37.53328311608012, 126.96386134888178"
48345,"37.55303045648795, 127.07260340411447"
48346,"37.535525237760524, 126.97443671828032"
48347,"37.53241924976822, 126.83929323279787"
48348,"37.55045907923957, 126.90809768881628"
48349,"37.449947966337454, 126.9206921193979"
48350,"37.58465369014414, 126.9728697368135"
48351,"37.511320850757585, 126.8386136858978"
48352,"37.50180764069104, 126.99569655943425"
48353,"37.55044404175621, 126.85012852166959"
48354,"37.56624853663531, 127.0347901260265"
48355,"37.59428935289201, 127.02532085281358"
48356,"37.45941849942011, 126.98764292236518"
48357,"37.45384805241412, 126.9032398940142"
48358,"37.509737816502295, 126.85818790881773"
48359,"37.51346975399877, 126.8559380916378"
48360,"37.600364945611936, 127.04069154737198"
48361,"37.570319770994175, 126.97904518977174"
48362,"37.4951180072074, 127.10930222771519"
48363,"37.48770333498685, 127.11837018599617"
48364,"37.54745618410681, 126.8433364914784"
48365,"37.488240993407416, 127.0144023165024"
48366,"37.486674871261236, 126.91124472219728"
48367,"37.53102460769721, 127.13772626613144"
48368,"37.66221311919585, 127.03079223156948"
48369,"37.49720733131696, 126.86217871635176"
48370,"37.60263996959919, 127.02232576127201"
48371,"37.53245956993215, 127.14143501609303"
48372,"37.52322770346211, 127.03887158099599"
48373,"37.48630210177849, 126.93572083340725"
48374,"37.56981013042442, 127.06998889872953"
48375,"37.514696095286745, 127.03317780932909"
48376,"37.49148819902016, 126.84065509108156"
48377,"37.542711869065556, 127.01224816977368"
48378,"37.49663570010573, 126.88754101957662"
48379,"37.49328248791653, 126.83190273094618"
48380,"37.55123113493439, 126.87178675479795"
48381,"37.49866624836433, 126.88609714693041"
48382,"37.581770792175476, 127.09329304517392"
48383,"37.639801481633775, 127.02738277404355"
48384,"37.49717310900965, 127.02426690147716"
48385,"37.60233795344245, 127.02514432666037"
48386,"37.602475591651114, 127.0221910111421"
48387,"37.564233797772665, 127.07675811319025"
48388,"37.49253096912507, 127.11817958466409"
48389,"37.53933273960611, 126.82207461620494"
48390,"37.614544070939765, 127.08192112103941"
48391,"37.573346994636644, 127.00225881426812"
48392,"37.524791310482335, 127.00241407217548"
48393,"37.64765006056815, 127.07444148874804"
48394,"37.58053610506215, 127.09326966042178"
48395,"37.47100509113115, 126.93751051255984"
48396,"37.53637011115933, 127.14806060050627"
48397,"37.55681440858872, 126.93184452458729"
48398,"37.64122120774853, 127.04064839171492"
48399,"37.50291555390947, 126.90070699868802"
48400,"37.527639062276336, 127.05341604456433"
48401,"37.572523792940075, 127.008040041834"
48402,"37.54933393689898, 126.81633336262921"
48403,"37.50806402283593, 126.94012900536295"
48404,"37.57848387887249, 127.02320936000328"
48405,"37.496131557902004, 126.84018493414335"
48406,"37.56786247900977, 127.17927383901774"
48407,"37.504307047239685, 127.07616104036882"
48408,"37.575749318697824, 127.02331135478533"
48409,"37.64763723525621, 127.06803890812232"
48410,"37.56300331481575, 126.85198825058147"
48411,"37.5249985111806, 126.85645600505121"
48412,"37.564355034013495, 127.0418162090511"
48413,"37.56457019515241, 126.84872298615032"
48414,"37.58276124586161, 127.03568461451944"
48415,"37.566403980221175, 126.98776746910053"
48416,"37.50101225585613, 126.85091928556345"
48417,"37.517508430692004, 127.11236409318997"
48418,"37.648731174548374, 127.08070860572174"
48419,"37.501354037939635, 127.14945462949068"
48420,"37.49201922409809, 126.89571965987608"
48421,"37.49270306555283, 126.90935670285184"
48422,"37.49053260363067, 126.86108547378528"
48423,"37.60099363319735, 126.92527148038641"
48424,"37.510665604688285, 126.86086693413426"
48425,"37.56194465080855, 127.05732498051111"
48426,"37.50143312933818, 127.0120062831347"
48427,"37.480607866914205, 126.82377425719564"
48428,"37.50183103252578, 126.9102642034732"
48429,"37.51344938887334, 126.93658750347622"
48430,"37.57254038808619, 126.90029134098093"
48431,"37.56439524704309, 126.8993157800271"
48432,"37.59888571125135, 126.91444154708991"
48433,"37.609755216778474, 127.05806525746556"
48434,"37.47612809267011, 126.88523073470822"
48435,"37.48048252132734, 127.06311569722274"
48436,"37.553067549807615, 126.8508880707125"
48437,"37.52856983452291, 126.90807099928273"
48438,"37.557112468483204, 127.16894181245269"
48439,"37.62561209715607, 127.09359341745005"
48440,"37.687481783305316, 127.04432182913014"
48441,"37.64802023380573, 126.92744712052462"
48442,"37.634179794225425, 126.92709208034147"
48443,"37.59053270870509, 126.80199985001803"
48444,"37.54089296786821, 126.86386710612182"
48445,"37.469746776268806, 127.03877893983176"
48446,"37.52158496295324, 126.96759476540309"
48447,"37.51093450200737, 126.89212790906525"
48448,"37.49403153325455, 127.12140668853144"
48449,"37.58639488982148, 127.02733435067786"
48450,"37.496873159834664, 126.8454479277417"
48451,"37.594134977061856, 127.06836365402516"
48452,"37.57011377979975, 126.97660254705376"
48453,"37.48968375378592, 126.92748242568832"
48454,"37.592218790078384, 127.08381929704184"
48455,"37.61551560777128, 127.08538874850043"
48456,"37.62685918487519, 127.08582456167947"
48457,"37.55231556754681, 127.12842036597215"
48458,"37.5195210767714, 126.84482421395036"
48459,"37.514774220678376, 127.05995352235914"
48460,"37.50822462912728, 126.96976395842752"
48461,"37.5334907554707, 127.00733502613636"
48462,"37.48955236911228, 127.0277444102812"
48463,"37.4792453815784, 127.13197224031515"
48464,"37.58542443685759, 126.91544872227685"
48465,"37.55990157689422, 126.93809228395156"
48466,"37.49646460067525, 126.86247010157388"
48467,"37.58550448402223, 126.87984548032546"
48468,"37.54573438187081, 126.91270107325266"
48469,"37.66953558952705, 127.04620852001362"
48470,"37.54511604745321, 127.1046513286777"
48471,"37.51946238704954, 126.90787237187801"
48472,"37.663838617706524, 127.07551590462357"
48473,"37.531722466757515, 126.85811641904819"
48474,"37.63374016346253, 127.01333658053845"
48475,"37.550517378012614, 126.95553868052541"
48476,"37.54063706768423, 127.09984014167118"
48477,"37.533934774458736, 127.14064799688104"
48478,"37.577880381066855, 126.90990599982342"
48479,"37.48108171506738, 126.95254860967763"
48480,"37.61144284639965, 127.0347794126805"
48481,"37.55784909354717, 126.94293215040236"
48482,"37.526065661467705, 126.9241434320674"
48483,"37.4818733572763, 126.84544261373992"
48484,"37.6274671695382, 127.06938379251473"
48485,"37.55833545972811, 127.07717971790926"
48486,"37.586488194877255, 126.93514262762257"
48487,"37.51566437616166, 127.1309080225578"
48488,"37.5264415432902, 126.96498269464426"
48489,"37.57089954085488, 127.00173020667884"
48490,"37.651151823403566, 127.04651573019841"
48491,"37.582435283787945, 126.93732921658149"
48492,"37.57072860130607, 127.08627136686657"
48493,"37.665845688716374, 127.04614280894457"
48494,"37.49383676186055, 127.12161115448377"
48495,"37.61883976639112, 127.03288795719219"
48496,"37.543288050839145, 127.00164093612142"
48497,"37.54462156860512, 127.16713531048835"
48498,"37.48491646617425, 126.93401805828331"
48499,"37.5595724157116, 126.97162448028226"
48500,"37.62044878237736, 127.10641996918719"
48501,"37.49799279362138, 126.8937756209017"
48502,"37.580758155002705, 127.04584382240827"
48503,"37.58122362262211, 127.07945501775382"
48504,"37.481641281085814, 126.91425488873168"
48505,"37.47341203352802, 127.10002735303334"
48506,"37.552801984272655, 126.87989232789909"
48507,"37.54498376588041, 126.9488234374414"
48508,"37.616859461923234, 127.07306934432475"
48509,"37.543784414811384, 127.09038230282333"
48510,"37.53165450805851, 126.88494070020575"
48511,"37.513421677165645, 126.94011011091469"
48512,"37.57392227316046, 127.06701221210588"
48513,"37.571329164442126, 127.00939856956602"
48514,"37.60834068911952, 126.95657008490045"
48515,"37.56567426440848, 127.01824037970987"
48516,"37.576041733340055, 127.00030025223423"
48517,"37.61310879724962, 127.03439446682368"
48518,"37.53253486168053, 126.84230948952464"
48519,"37.466219729691716, 126.98810983284139"
48520,"37.61356343060938, 127.03775384995245"
48521,"37.50338529797505, 126.85122233401188"
48522,"37.5609289840875, 126.89562476937225"
48523,"37.562299579681486, 127.17654376411254"
48524,"37.4864333711964, 126.9105613777969"
48525,"37.58570746126331, 126.88571748860562"
48526,"37.562196694717755, 126.91934217177442"
48527,"37.657244129618135, 127.01676317158656"
48528,"37.54887546774768, 126.84727730918742"
48529,"37.65713233489748, 127.04980032200199"
48530,"37.49471991294002, 126.84133701320772"
48531,"37.579793865170736, 127.09259160926105"
48532,"37.54924142311862, 126.80115011397397"
48533,"37.52309419687853, 126.9017064835356"
48534,"37.69049612296246, 127.04529798685844"
48535,"37.5410903349468, 127.01103518649938"
48536,"37.50915487351744, 127.03316066856546"
48537,"37.56424517015066, 127.07273505281965"
48538,"37.567838018763645, 126.8048792376571"
48539,"37.64442488814811, 127.04438593907332"
48540,"37.52938105915658, 126.95457016607249"
48541,"37.60817693550648, 127.10011601155946"
48542,"37.49911183204618, 126.91241926654162"
48543,"37.52470165109261, 126.8763992862298"
48544,"37.49262385692467, 126.89078123538657"
48545,"37.61909438976025, 127.05792554237662"
48546,"37.51718387117356, 127.14405066686902"
48547,"37.49921968170233, 127.03093994530555"
48548,"37.54019441871654, 127.04945199494921"
48549,"37.54723205079729, 127.13459675270764"
48550,"37.54181211489101, 126.97193611662333"
48551,"37.60272543394393, 127.03592347483068"
48552,"37.57445676619408, 127.05056225049555"
48553,"37.484436566082934, 126.93232460880168"
48554,"37.48846027508342, 127.10033833373545"
48555,"37.45504738467675, 126.90059283547657"
48556,"37.51725186758034, 127.11244426365376"
48557,"37.52925539199113, 127.03340009497171"
48558,"37.51328716713897, 126.92901423130078"
48559,"37.662927355957805, 127.0406919217782"
48560,"37.511589773147655, 126.9320884090685"
48561,"37.643522759345075, 127.0649680175795"
48562,"37.48349227754538, 127.05955067604218"
48563,"37.66794712413427, 127.0668168349806"
48564,"37.587084467085056, 127.05274871287453"
48565,"37.582045291853106, 126.88843968006621"
48566,"37.49343486463595, 126.90429675592964"
48567,"37.56851938998985, 126.96175244119016"
48568,"37.49012733645888, 127.14348703904604"
48569,"37.62508463281015, 127.08608337926604"
48570,"37.591343586378784, 126.98389892484956"
48571,"37.515883525060325, 127.09107775463134"
48572,"37.54462257867639, 126.83781761920002"
48573,"37.598719652919065, 127.0077291000208"
48574,"37.645316010554474, 127.0636890515219"
48575,"37.50003231412601, 126.91332771361738"
48576,"37.503115987514626, 127.01838247222105"
48577,"37.50991760377688, 126.90469751987756"
48578,"37.50524195242372, 126.9057303000774"
48579,"37.49468386990718, 126.89990943323319"
48580,"37.538506365692314, 126.89275221433589"
48581,"37.55584992293072, 127.08294902223864"
48582,"37.490096247450595, 126.85614765729372"
48583,"37.54530212059885, 127.10501157111399"
48584,"37.58147233865143, 127.04965887659378"
48585,"37.54958370812061, 127.05156076866024"
48586,"37.55670776046166, 126.86315296456073"
48587,"37.568471287951496, 126.91653650089111"
