,0
28318,"37.47613811611631, 126.96438503263082"
28319,"37.51832130564642, 126.85382054396328"
28320,"37.519821770745345, 126.98243223874518"
28321,"37.63266818026838, 127.0387548360432"
28322,"37.57421148865588, 127.03821266468401"
28323,"37.49394562190297, 127.03330786744571"
28324,"37.56477030846482, 126.84932573112398"
28325,"37.57322086213723, 126.89926931561415"
28326,"37.559356834489606, 126.8288767511168"
28327,"37.63527936608852, 127.01318654215716"
28328,"37.565230765442315, 127.01587795449323"
28329,"37.505205466055756, 126.89768037696697"
28330,"37.53049477055604, 127.12192144995937"
28331,"37.56003601060684, 127.04128377367458"
28332,"37.497103386926874, 126.98296301300539"
28333,"37.644796259791875, 126.91887372948048"
28334,"37.60350633252276, 127.02570057864611"
28335,"37.53166877934066, 126.83101642267016"
28336,"37.5784594920458, 127.02314914594749"
28337,"37.57208996662957, 127.02317350960652"
28338,"37.498211680422315, 126.99230641110262"
28339,"37.49216819486976, 127.11667363093407"
28340,"37.53347655230235, 126.95019337591985"
28341,"37.59516698601437, 127.0800972396346"
28342,"37.6583697592422, 127.06946096820823"
28343,"37.52432033980434, 126.8470436718129"
28344,"37.650904999354275, 127.02877039446545"
28345,"37.58072226068639, 127.09297909718687"
28346,"37.52741369290493, 126.96624949723127"
28347,"37.57093452124754, 127.0331574614907"
28348,"37.48328107319104, 126.9738863588454"
28349,"37.56984481176283, 126.96283202274577"
28350,"37.6227614440832, 127.08705815293273"
28351,"37.47606098720707, 126.97323341713827"
28352,"37.58697393898385, 127.02350539942456"
28353,"37.47076160576373, 126.9027630226473"
28354,"37.54411908345346, 127.06494883303687"
28355,"37.544149328726384, 127.1669296193205"
28356,"37.65555021517003, 127.05998148731445"
28357,"37.56607860617007, 127.00794802669749"
28358,"37.51960550400734, 126.88485669862946"
28359,"37.58855057251742, 127.04288072791562"
28360,"37.59893386344185, 127.01404938388096"
28361,"37.593148167803065, 126.99680683481253"
28362,"37.50399807440236, 126.98592510798538"
28363,"37.477861532553916, 126.91659275798881"
28364,"37.58723298932613, 126.97300643620548"
28365,"37.65813353055693, 127.0717663752325"
28366,"37.56590446164162, 126.98238406506455"
28367,"37.566667609040174, 127.00016995290652"
28368,"37.44734064607506, 127.05682028762321"
28369,"37.53876549492777, 127.14045057493425"
28370,"37.47377585829862, 126.89465723453056"
28371,"37.559736071695134, 126.97158728402606"
28372,"37.607901691155384, 127.00153456826443"
28373,"37.55969018130011, 126.97102338063303"
28374,"37.52075869489139, 126.9343967280951"
28375,"37.59946517889347, 126.91643089456181"
28376,"37.578613381502294, 127.00208126591666"
28377,"37.580653699908225, 127.00200026055825"
28378,"37.48848630247786, 127.04953960680578"
28379,"37.559837090063525, 126.93713152064593"
28380,"37.62860530289188, 127.04407948029414"
28381,"37.6289355925676, 127.07160874622646"
28382,"37.591445529476765, 127.07295612316604"
28383,"37.5381632454141, 127.09060259166047"
28384,"37.53237190600943, 126.86399237487001"
28385,"37.52917939913041, 126.9298430150865"
28386,"37.62775766468516, 127.09624764322966"
28387,"37.50903344589796, 126.8863882027494"
28388,"37.487812357274436, 127.06280777514483"
28389,"37.63222293597971, 127.06030109069012"
28390,"37.4936172750067, 126.98253286586299"
28391,"37.55818167117893, 127.0323691909677"
28392,"37.55255835355178, 126.87646819713885"
28393,"37.63787326178357, 127.02536588842686"
28394,"37.55858966084337, 126.83806715759498"
28395,"37.59420752028571, 127.02519260147605"
28396,"37.5890060936337, 127.08995675950945"
28397,"37.470201731229416, 126.89386839025654"
28398,"37.50883373747319, 126.96691375011952"
28399,"37.54756687653437, 127.03684776872377"
28400,"37.46707854726415, 127.10159881365045"
28401,"37.64812050497615, 127.08056310550634"
28402,"37.50568331106083, 127.05302997395572"
28403,"37.649920751255586, 127.06604067823537"
28404,"37.499848407529974, 126.9227020448009"
28405,"37.5334127193346, 126.89731298796532"
28406,"37.573961255921915, 127.0359950200193"
28407,"37.50624865153044, 126.97376379707971"
28408,"37.62503730402964, 127.01829706212985"
28409,"37.661542103289406, 127.05264212492152"
28410,"37.50822582487778, 127.05572721749145"
28411,"37.568176405431295, 127.0093979979665"
28412,"37.633924260674014, 126.92345669460383"
28413,"37.5394086842092, 127.04009822776307"
28414,"37.526068022242335, 126.86358993573442"
28415,"37.58098316622025, 126.89765672669532"
28416,"37.61947795559456, 127.05807561233429"
28417,"37.54443286473929, 126.88250718221025"
28418,"37.543948973986005, 126.87048925616614"
28419,"37.64286080256538, 127.07181654018835"
28420,"37.56550061450971, 127.01752129659772"
28421,"37.60294507553132, 127.10770136984407"
28422,"37.47349555029205, 127.04870321164752"
28423,"37.56956836892255, 127.03007088489377"
28424,"37.527655503769964, 126.91806568153518"
28425,"37.562476107309124, 127.17680802399103"
28426,"37.503187642248236, 126.94815549428364"
28427,"37.53819251824273, 126.96601070824757"
28428,"37.51099642269198, 127.00692137628621"
28429,"37.50564547654401, 126.8836955832532"
28430,"37.513620766708485, 126.93859920748186"
28431,"37.55679798305662, 126.94873763777498"
28432,"37.55475671668673, 127.14767780344097"
28433,"37.602383796573534, 127.03911482269781"
28434,"37.50394692377386, 127.13720266672182"
28435,"37.61932038862303, 127.01033727778275"
28436,"37.5640299584396, 126.92867492618954"
28437,"37.58378123747187, 126.97406038187074"
28438,"37.64285109846401, 127.06256314535818"
28439,"37.654846926685686, 127.01306396252522"
28440,"37.54762485803488, 126.94183645372281"
28441,"37.48379203844352, 126.91422231552937"
28442,"37.49146616494006, 127.13453975368196"
28443,"37.50660321051904, 127.03170548622808"
28444,"37.60575075966135, 127.02422067829966"
28445,"37.62221387873383, 127.08844716934937"
28446,"37.51028279169929, 127.06746369215902"
28447,"37.53584389388591, 127.09390665584725"
28448,"37.548827285342504, 126.91329230557992"
28449,"37.581293955083524, 126.88949480866069"
28450,"37.602654460442864, 126.92650834034666"
28451,"37.65554710788973, 127.06058195530733"
28452,"37.52537991392008, 126.90560080249115"
28453,"37.55981883127241, 126.93882074679222"
28454,"37.55768754330337, 126.91890449286522"
28455,"37.51893774926955, 126.85604185489022"
28456,"37.47685613800588, 126.84178233678183"
28457,"37.53935123322436, 127.06265134699751"
28458,"37.66478413763274, 127.0361546013976"
28459,"37.53550433679773, 126.96168390452704"
28460,"37.56984627856305, 127.07588684477591"
28461,"37.62850518872784, 127.07033370542604"
28462,"37.46980196992621, 126.89822881357061"
28463,"37.48336848056108, 126.97391971875925"
28464,"37.61883167745715, 127.07857339146953"
28465,"37.608793851114584, 127.07038980894812"
28466,"37.45527245520097, 127.06522021875011"
28467,"37.5244821665124, 126.8649154229765"
28468,"37.52695345336095, 126.87620777697853"
28469,"37.51871311412622, 127.10507348810023"
28470,"37.608374437098334, 127.10006642109386"
28471,"37.49179519616344, 126.89149999721192"
28472,"37.55393074106295, 126.95386852973051"
28473,"37.56011661438219, 126.91619195961205"
28474,"37.501448295136676, 127.01618717095349"
28475,"37.50220376663142, 127.1102613082536"
28476,"37.54006740623367, 126.84148775163288"
28477,"37.51515453889924, 127.06604093161238"
28478,"37.50917718297084, 126.84266501852096"
28479,"37.51602754491407, 127.14896158418756"
28480,"37.616586465868615, 127.01564709977941"
28481,"37.512527682043995, 127.11973388902543"
28482,"37.53461767163593, 126.97914522297039"
28483,"37.49049526829433, 127.13366759392022"
28484,"37.483843287341124, 126.92695901326437"
28485,"37.56519165455219, 126.97724131792005"
28486,"37.51020347971601, 126.90464392027852"
28487,"37.526775744650976, 126.87590818279675"
28488,"37.49110717333472, 127.0057425063702"
28489,"37.57034932696024, 126.97685915752712"
28490,"37.48749345161043, 126.97494961182454"
28491,"37.5242654043032, 126.93445709662679"
28492,"37.55985015804473, 126.98848583585624"
28493,"37.567053422800505, 126.85906885734646"
28494,"37.486761940336734, 126.90449583848897"
28495,"37.524194166177644, 126.89612636359915"
28496,"37.56684637151043, 127.06202540118352"
28497,"37.613090883620664, 127.10155407813515"
28498,"37.6118411403858, 127.02349730937652"
28499,"37.55493707934192, 126.86576370879295"
28500,"37.632291813410085, 127.05225781114154"
28501,"37.57542660118395, 126.90479950801694"
28502,"37.67921475178099, 127.04974490509069"
28503,"37.51710799868392, 127.0909373800055"
28504,"37.49960311572004, 126.8746574413803"
28505,"37.63446670041421, 126.919046799468"
28506,"37.64621032259444, 127.05275085623279"
28507,"37.47643297065366, 127.12322205461003"
28508,"37.50015979754239, 126.88967531011673"
28509,"37.611436908514385, 127.03281407372988"
28510,"37.556891428422, 127.07952547650771"
28511,"37.51490582037591, 126.91775689928586"
28512,"37.49294580775659, 126.8836168332066"
28513,"37.57397337505647, 127.01939192846467"
28514,"37.55288323147311, 127.01933972283435"
28515,"37.59765805463984, 127.09082011154973"
28516,"37.55000906298747, 126.97731206448549"
28517,"37.556314198924134, 127.01142198694747"
28518,"37.6519646181786, 127.04160130457463"
28519,"37.5739903088124, 127.01868969309955"
28520,"37.591970591576256, 127.08632094455541"
28521,"37.505633262691006, 127.12389054179272"
28522,"37.523152072297904, 126.90203168979663"
28523,"37.5621925242284, 126.8239536903754"
28524,"37.59464262522203, 126.94848745546786"
28525,"37.5131857601883, 127.00655328245773"
28526,"37.54682354680652, 126.8793476612017"
28527,"37.57007908636209, 126.98286839965611"
28528,"37.59147656628027, 127.05068943577578"
28529,"37.60387523346672, 127.01486697698216"
28530,"37.520216482076144, 126.85289262078204"
28531,"37.60510189380837, 127.06690127174305"
28532,"37.51107576592516, 127.10154208566557"
28533,"37.57636728745434, 126.90834709912475"
28534,"37.54731433563149, 126.93110968166305"
28535,"37.53046672319524, 126.99653701599797"
28536,"37.55610235146362, 126.89921863415289"
28537,"37.47491338683375, 127.05140131800206"
28538,"37.50048840830801, 126.86389958870117"
28539,"37.524921120318446, 126.90235965778264"
28540,"37.517082792921286, 126.92971781383328"
28541,"37.55746657150804, 126.85633079085994"
28542,"37.61086090470094, 127.05671216277237"
28543,"37.50191237657316, 127.13785806378311"
28544,"37.44857605053038, 126.90287823537336"
28545,"37.51601556588923, 127.11625552564831"
28546,"37.47469449870645, 127.03248182310129"
28547,"37.518720583460976, 127.01208593716476"
28548,"37.65790339858148, 127.05942460787512"
28549,"37.557209833344906, 126.95885167415109"
28550,"37.54761350375038, 126.87052959998648"
28551,"37.54757537569239, 127.03657523747279"
28552,"37.48169122719835, 127.13071466390574"
28553,"37.48894104917273, 126.92831804903133"
28554,"37.55735666187305, 126.95933258054436"
28555,"37.48973771042745, 127.00448599430436"
28556,"37.590260091797305, 127.09371011159067"
28557,"37.59791881055781, 126.96249675062506"
28558,"37.48964509069837, 126.94578476322279"
28559,"37.6527521066767, 127.06805210460487"
28560,"37.57079568752312, 126.99688902543815"
28561,"37.544843000087425, 127.10444599369892"
28562,"37.51123013759395, 127.10218658061224"
28563,"37.56214406711087, 127.08240492884939"
28564,"37.55696718082773, 126.9219847960992"
28565,"37.48258247407834, 127.07065592771153"
28566,"37.47700636906977, 126.93753711443361"
28567,"37.47106318303736, 127.12689508920944"
28568,"37.59085938496346, 126.96977264197675"
28569,"37.48491440197432, 126.87111148449394"
28570,"37.6035306806442, 126.99786190283778"
28571,"37.61660789758035, 127.03350761252459"
28572,"37.46765236127997, 126.98668010856285"
28573,"37.57372275795555, 127.06675972654939"
28574,"37.482799235340785, 126.84241488544203"
28575,"37.6185680505789, 127.01530093772162"
28576,"37.50628175162277, 127.03451280563836"
28577,"37.64723939663363, 126.93820545965792"
28578,"37.59029610469936, 126.9994060049777"
28579,"37.545536471315145, 126.86229912625834"
28580,"37.479272501893156, 126.94724648898574"
28581,"37.51894679722407, 126.9123438939805"
28582,"37.60050582977529, 126.92188772857709"
28583,"37.53262852673898, 127.08542726310525"
28584,"37.61586329230076, 127.02208845590272"
28585,"37.512822726599595, 126.83214178827357"
28586,"37.55154314476007, 127.04711072616054"
28587,"37.573174855785425, 127.05232072225796"
28588,"37.47788913395831, 126.8741453120717"
28589,"37.56797620695216, 126.96909496190955"
28590,"37.5493581653486, 126.86811499149412"
28591,"37.53363707811807, 127.15053731412739"
28592,"37.56823047170562, 126.98789819741008"
28593,"37.654643032652324, 127.07408353890847"
28594,"37.50248741558091, 127.04298696678912"
28595,"37.5627773421377, 126.84214569200921"
28596,"37.50480450249348, 126.82902622934002"
28597,"37.592548675155584, 127.08643830656139"
28598,"37.46433660399045, 126.89737832708676"
28599,"37.49603817358057, 127.03913077674525"
28600,"37.668325288066654, 127.0600000861592"
28601,"37.60045083164143, 126.91901558877618"
28602,"37.54626123968148, 126.88986016949639"
28603,"37.66287092512116, 127.0691834046925"
28604,"37.651995296132746, 127.02820985882092"
28605,"37.50983393403838, 127.12355107952064"
28606,"37.59852596406292, 127.00700023619761"
28607,"37.54317180930065, 127.06027209456391"
28608,"37.571387386219975, 127.00866597414937"
28609,"37.557846481872076, 126.90736038045735"
28610,"37.58187725942999, 126.88856999057779"
28611,"37.59648479460334, 126.96946700552411"
28612,"37.62771950245018, 127.04167652893283"
28613,"37.475002755117536, 127.03748661292416"
28614,"37.66001675184382, 127.05021258564824"
28615,"37.640591888172196, 126.92088176647705"
28616,"37.494326947132734, 127.0334068833209"
28617,"37.58650154516217, 127.0386672269117"
28618,"37.502124471218174, 127.00318210448117"
28619,"37.56084878413895, 126.967657341792"
28620,"37.5548028431159, 127.14588603932725"
28621,"37.574011043613034, 127.02870101667602"
28622,"37.47599471041872, 126.84522155814791"
28623,"37.55622659252364, 126.9791462112113"
28624,"37.54915933425977, 126.9700820694625"
28625,"37.60818850692794, 126.95703822616132"
28626,"37.64573646858882, 127.08213193309543"
28627,"37.49652829048293, 126.86788842497509"
28628,"37.50668064788835, 127.05607437054178"
28629,"37.54043505535255, 127.14978191538863"
28630,"37.52978276494228, 126.9237935413655"
28631,"37.554617235008116, 127.15092919685202"
28632,"37.50258536927643, 127.09507647458436"
28633,"37.52961106236778, 126.89298816943874"
28634,"37.54460851601909, 127.09055756642482"
28635,"37.653915285781686, 127.0505578477509"
28636,"37.64409145554301, 127.0212915346307"
28637,"37.55349100587724, 126.9744010442784"
